,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
1102,240.0,240.0,39.0,88.0,0.443,12.0,38.0,0.316,18.0,27.0,0.667,12.0,31.0,43.0,25.0,10.0,4.0,13.0,22.0,108.0,,0.541,0.511,0.432,0.307,25.0,67.4,45.7,64.1,10.2,7.8,11.5,100.0,110.6,121.8,,,7.0,15.0,1.0,2.0,8.0,1.0,6.0,8.0,1.0,3.0,12.0,13.0,5.0,2.0,1.0,4.0,4.0,16.0,9.0,1.025,1.143,0.8,1.5,27.3,40.4,24.5,46.1,4.7,4.3,100.0,33.1,216.0,133.0,HOU,108,0,1,240.0,240.0,41.0,89.0,0.461,14.0,38.0,0.368,23.0,26.0,0.885,15.0,36.0,51.0,25.0,6.0,6.0,14.0,19.0,119.0,,0.592,0.539,0.427,0.292,32.6,75.0,54.3,61.0,6.1,12.0,12.2,100.0,121.8,110.6,,,10.0,21.0,1.0,5.0,11.0,1.0,6.0,6.0,1.0,4.0,13.0,17.0,6.0,3.0,2.0,4.0,4.0,28.0,14.0,1.236,1.5,1.0,6.0,19.2,41.0,27.4,38.1,9.9,11.8,40.0,28.0,191.0,120.0,NOP,119,1,2023,2023-01-04,False
1103,240.0,240.0,41.0,89.0,0.461,14.0,38.0,0.368,23.0,26.0,0.885,15.0,36.0,51.0,25.0,6.0,6.0,14.0,19.0,119.0,,0.592,0.539,0.427,0.292,32.6,75.0,54.3,61.0,6.1,12.0,12.2,100.0,121.8,110.6,,,10.0,21.0,1.0,5.0,11.0,1.0,6.0,6.0,1.0,4.0,13.0,17.0,6.0,3.0,2.0,4.0,4.0,28.0,14.0,1.236,1.5,1.0,6.0,19.2,41.0,27.4,38.1,9.9,11.8,40.0,28.0,191.0,120.0,NOP,119,1,0,240.0,240.0,39.0,88.0,0.443,12.0,38.0,0.316,18.0,27.0,0.667,12.0,31.0,43.0,25.0,10.0,4.0,13.0,22.0,108.0,,0.541,0.511,0.432,0.307,25.0,67.4,45.7,64.1,10.2,7.8,11.5,100.0,110.6,121.8,,,7.0,15.0,1.0,2.0,8.0,1.0,6.0,8.0,1.0,3.0,12.0,13.0,5.0,2.0,1.0,4.0,4.0,16.0,9.0,1.025,1.143,0.8,1.5,27.3,40.4,24.5,46.1,4.7,4.3,100.0,33.1,216.0,133.0,HOU,108,0,2023,2023-01-04,True
1104,240.0,240.0,39.0,85.0,0.459,14.0,40.0,0.35,21.0,27.0,0.778,10.0,29.0,39.0,22.0,9.0,1.0,14.0,18.0,113.0,,0.583,0.541,0.471,0.318,23.3,85.3,50.6,56.4,9.2,2.1,12.6,100.0,115.2,121.3,,,9.0,17.0,0.8,5.0,10.0,0.5,5.0,6.0,1.0,4.0,5.0,9.0,5.0,4.0,1.0,3.0,5.0,25.0,10.0,0.791,0.8,1.0,0.6,13.3,38.0,22.4,55.2,6.6,3.4,100.0,34.8,175.0,128.0,DAL,113,0,1,240.0,240.0,45.0,82.0,0.549,14.0,35.0,0.4,15.0,19.0,0.789,5.0,33.0,38.0,33.0,6.0,5.0,14.0,24.0,119.0,,0.658,0.634,0.427,0.232,14.7,76.7,49.4,73.3,6.1,11.1,13.4,100.0,121.3,115.2,,,7.0,13.0,0.857,3.0,7.0,1.0,5.0,5.0,1.0,3.0,9.0,9.0,9.0,2.0,2.0,4.0,5.0,21.0,14.0,0.929,0.929,0.714,0.667,22.3,31.1,22.9,41.3,5.1,13.7,40.0,27.7,183.0,124.0,GSW,119,1,2023,2023-02-04,False
1105,240.0,240.0,45.0,82.0,0.549,14.0,35.0,0.4,15.0,19.0,0.789,5.0,33.0,38.0,33.0,6.0,5.0,14.0,24.0,119.0,,0.658,0.634,0.427,0.232,14.7,76.7,49.4,73.3,6.1,11.1,13.4,100.0,121.3,115.2,,,7.0,13.0,0.857,3.0,7.0,1.0,5.0,5.0,1.0,3.0,9.0,9.0,9.0,2.0,2.0,4.0,5.0,21.0,14.0,0.929,0.929,0.714,0.667,22.3,31.1,22.9,41.3,5.1,13.7,40.0,27.7,183.0,124.0,GSW,119,1,0,240.0,240.0,39.0,85.0,0.459,14.0,40.0,0.35,21.0,27.0,0.778,10.0,29.0,39.0,22.0,9.0,1.0,14.0,18.0,113.0,,0.583,0.541,0.471,0.318,23.3,85.3,50.6,56.4,9.2,2.1,12.6,100.0,115.2,121.3,,,9.0,17.0,0.8,5.0,10.0,0.5,5.0,6.0,1.0,4.0,5.0,9.0,5.0,4.0,1.0,3.0,5.0,25.0,10.0,0.791,0.8,1.0,0.6,13.3,38.0,22.4,55.2,6.6,3.4,100.0,34.8,175.0,128.0,DAL,113,0,2023,2023-02-04,True
1106,240.0,240.0,40.0,81.0,0.494,15.0,25.0,0.6,22.0,23.0,0.957,8.0,46.0,54.0,21.0,8.0,6.0,15.0,17.0,117.0,,0.642,0.586,0.309,0.284,22.2,88.5,61.4,52.5,8.2,12.0,14.1,100.0,120.4,96.7,,,13.0,22.0,1.0,4.0,7.0,1.0,9.0,9.0,1.0,3.0,11.0,14.0,5.0,4.0,3.0,3.0,3.0,39.0,26.0,1.25,1.25,1.0,0.75,13.3,30.0,22.5,38.8,5.8,10.3,45.0,46.8,149.0,105.0,PHI,117,0,1,240.0,240.0,34.0,86.0,0.395,11.0,36.0,0.306,15.0,21.0,0.714,6.0,28.0,34.0,19.0,9.0,7.0,11.0,16.0,94.0,,0.493,0.459,0.419,0.244,11.5,77.8,38.6,55.9,9.3,12.5,10.4,100.0,96.7,120.4,,,12.0,24.0,1.0,5.0,10.0,0.5,3.0,4.0,1.0,2.0,8.0,9.0,3.0,2.0,3.0,2.0,3.0,32.0,1.0,1.064,1.0,1.0,2.0,6.5,42.7,19.7,43.2,10.5,15.8,34.7,37.1,143.0,131.0,MIN,94,1,2023,2023-03-07,True
1107,240.0,240.0,34.0,86.0,0.395,11.0,36.0,0.306,15.0,21.0,0.714,6.0,28.0,34.0,19.0,9.0,7.0,11.0,16.0,94.0,,0.493,0.459,0.419,0.244,11.5,77.8,38.6,55.9,9.3,12.5,10.4,100.0,96.7,120.4,,,12.0,24.0,1.0,5.0,10.0,0.5,3.0,4.0,1.0,2.0,8.0,9.0,3.0,2.0,3.0,2.0,3.0,32.0,1.0,1.064,1.0,1.0,2.0,6.5,42.7,19.7,43.2,10.5,15.8,34.7,37.1,143.0,131.0,MIN,94,1,0,240.0,240.0,40.0,81.0,0.494,15.0,25.0,0.6,22.0,23.0,0.957,8.0,46.0,54.0,21.0,8.0,6.0,15.0,17.0,117.0,,0.642,0.586,0.309,0.284,22.2,88.5,61.4,52.5,8.2,12.0,14.1,100.0,120.4,96.7,,,13.0,22.0,1.0,4.0,7.0,1.0,9.0,9.0,1.0,3.0,11.0,14.0,5.0,4.0,3.0,3.0,3.0,39.0,26.0,1.25,1.25,1.0,0.75,13.3,30.0,22.5,38.8,5.8,10.3,45.0,46.8,149.0,105.0,PHI,117,0,2023,2023-03-07,False
1108,240.0,240.0,36.0,83.0,0.434,11.0,33.0,0.333,9.0,11.0,0.818,5.0,33.0,38.0,28.0,10.0,3.0,15.0,11.0,92.0,,0.524,0.5,0.398,0.133,11.1,71.7,41.8,77.8,10.6,6.5,14.6,100.0,97.3,111.0,,,9.0,21.0,1.0,2.0,8.0,1.0,2.0,3.0,1.0,3.0,9.0,11.0,7.0,4.0,1.0,4.0,4.0,21.0,3.0,1.5,1.5,1.0,2.0,11.1,27.7,17.1,38.8,7.2,5.5,28.6,71.8,300.0,124.0,CHI,92,0,1,240.0,240.0,39.0,92.0,0.424,18.0,46.0,0.391,9.0,11.0,0.818,13.0,40.0,53.0,26.0,7.0,3.0,12.0,13.0,105.0,,0.542,0.522,0.5,0.12,28.3,88.9,58.2,66.7,7.4,6.0,11.0,100.0,111.0,97.3,,,10.0,19.0,0.545,6.0,9.0,0.667,6.0,8.0,1.0,3.0,11.0,13.0,15.0,2.0,1.0,7.0,3.0,27.0,23.0,0.727,0.727,1.0,0.421,32.0,31.8,20.7,69.8,4.2,5.7,29.2,29.2,147.0,104.0,MIL,105,1,2023,2023-04-05,False
1109,240.0,240.0,39.0,92.0,0.424,18.0,46.0,0.391,9.0,11.0,0.818,13.0,40.0,53.0,26.0,7.0,3.0,12.0,13.0,105.0,,0.542,0.522,0.5,0.12,28.3,88.9,58.2,66.7,7.4,6.0,11.0,100.0,111.0,97.3,,,10.0,19.0,0.545,6.0,9.0,0.667,6.0,8.0,1.0,3.0,11.0,13.0,15.0,2.0,1.0,7.0,3.0,27.0,23.0,0.727,0.727,1.0,0.421,32.0,31.8,20.7,69.8,4.2,5.7,29.2,29.2,147.0,104.0,MIL,105,1,0,240.0,240.0,36.0,83.0,0.434,11.0,33.0,0.333,9.0,11.0,0.818,5.0,33.0,38.0,28.0,10.0,3.0,15.0,11.0,92.0,,0.524,0.5,0.398,0.133,11.1,71.7,41.8,77.8,10.6,6.5,14.6,100.0,97.3,111.0,,,9.0,21.0,1.0,2.0,8.0,1.0,2.0,3.0,1.0,3.0,9.0,11.0,7.0,4.0,1.0,4.0,4.0,21.0,3.0,1.5,1.5,1.0,2.0,11.1,27.7,17.1,38.8,7.2,5.5,28.6,71.8,300.0,124.0,CHI,92,0,2023,2023-04-05,True
1110,240.0,240.0,36.0,93.0,0.387,9.0,30.0,0.3,6.0,9.0,0.667,13.0,30.0,43.0,24.0,7.0,6.0,24.0,13.0,87.0,,0.449,0.435,0.323,0.097,26.5,88.2,51.8,66.7,6.6,12.0,19.8,100.0,82.5,116.6,,,6.0,15.0,0.6,3.0,7.0,1.0,2.0,3.0,1.0,5.0,11.0,14.0,7.0,4.0,3.0,5.0,3.0,13.0,5.0,0.625,0.625,1.0,1.0,15.8,54.8,28.6,59.4,5.9,9.4,50.0,28.0,135.0,123.0,SAS,87,0,1,240.0,240.0,46.0,89.0,0.517,15.0,39.0,0.385,16.0,20.0,0.8,4.0,36.0,40.0,34.0,19.0,6.0,15.0,17.0,123.0,,0.629,0.601,0.438,0.225,11.8,73.5,48.2,73.9,18.0,9.5,13.3,100.0,116.6,82.5,,,10.0,16.0,1.0,2.0,5.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,2.0,3.0,3.0,28.0,30.0,1.5,1.5,1.0,1.0,6.7,23.8,16.4,42.0,11.3,7.2,25.8,32.0,274.0,98.0,OKC,123,1,2024,2023-11-14,False
1111,240.0,240.0,46.0,89.0,0.517,15.0,39.0,0.385,16.0,20.0,0.8,4.0,36.0,40.0,34.0,19.0,6.0,15.0,17.0,123.0,,0.629,0.601,0.438,0.225,11.8,73.5,48.2,73.9,18.0,9.5,13.3,100.0,116.6,82.5,,,10.0,16.0,1.0,2.0,5.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,2.0,3.0,3.0,28.0,30.0,1.5,1.5,1.0,1.0,6.7,23.8,16.4,42.0,11.3,7.2,25.8,32.0,274.0,98.0,OKC,123,1,0,240.0,240.0,36.0,93.0,0.387,9.0,30.0,0.3,6.0,9.0,0.667,13.0,30.0,43.0,24.0,7.0,6.0,24.0,13.0,87.0,,0.449,0.435,0.323,0.097,26.5,88.2,51.8,66.7,6.6,12.0,19.8,100.0,82.5,116.6,,,6.0,15.0,0.6,3.0,7.0,1.0,2.0,3.0,1.0,5.0,11.0,14.0,7.0,4.0,3.0,5.0,3.0,13.0,5.0,0.625,0.625,1.0,1.0,15.8,54.8,28.6,59.4,5.9,9.4,50.0,28.0,135.0,123.0,SAS,87,0,2024,2023-11-14,True
1112,240.0,240.0,43.0,98.0,0.439,15.0,47.0,0.319,7.0,12.0,0.583,14.0,33.0,47.0,26.0,7.0,4.0,16.0,29.0,108.0,,0.523,0.515,0.48,0.122,26.9,73.3,48.5,60.5,6.8,7.8,13.4,100.0,105.4,111.3,,,11.0,24.0,0.8,7.0,16.0,0.667,3.0,4.0,1.0,4.0,5.0,9.0,8.0,2.0,2.0,3.0,6.0,30.0,18.0,0.814,0.8,0.75,1.0,17.1,24.8,17.3,47.8,3.6,5.8,27.3,44.5,149.0,117.0,MIA,108,0,1,240.0,240.0,39.0,84.0,0.464,7.0,33.0,0.212,29.0,37.0,0.784,12.0,38.0,50.0,23.0,4.0,3.0,16.0,18.0,114.0,,0.568,0.506,0.393,0.44,26.7,73.1,51.5,59.0,3.9,5.9,13.8,100.0,111.3,105.4,,,9.0,20.0,0.9,3.0,9.0,0.5,6.0,10.0,1.0,4.0,7.0,9.0,4.0,3.0,1.0,3.0,5.0,22.0,25.0,0.935,0.9,0.833,3.333,19.4,32.7,22.5,36.4,6.4,4.0,28.8,24.6,164.0,112.0,WAS,114,1,2023,2023-04-07,False
1113,240.0,240.0,39.0,84.0,0.464,7.0,33.0,0.212,29.0,37.0,0.784,12.0,38.0,50.0,23.0,4.0,3.0,16.0,18.0,114.0,,0.568,0.506,0.393,0.44,26.7,73.1,51.5,59.0,3.9,5.9,13.8,100.0,111.3,105.4,,,9.0,20.0,0.9,3.0,9.0,0.5,6.0,10.0,1.0,4.0,7.0,9.0,4.0,3.0,1.0,3.0,5.0,22.0,25.0,0.935,0.9,0.833,3.333,19.4,32.7,22.5,36.4,6.4,4.0,28.8,24.6,164.0,112.0,WAS,114,1,0,240.0,240.0,43.0,98.0,0.439,15.0,47.0,0.319,7.0,12.0,0.583,14.0,33.0,47.0,26.0,7.0,4.0,16.0,29.0,108.0,,0.523,0.515,0.48,0.122,26.9,73.3,48.5,60.5,6.8,7.8,13.4,100.0,105.4,111.3,,,11.0,24.0,0.8,7.0,16.0,0.667,3.0,4.0,1.0,4.0,5.0,9.0,8.0,2.0,2.0,3.0,6.0,30.0,18.0,0.814,0.8,0.75,1.0,17.1,24.8,17.3,47.8,3.6,5.8,27.3,44.5,149.0,117.0,MIA,108,0,2023,2023-04-07,True
1114,240.0,240.0,41.0,90.0,0.456,6.0,28.0,0.214,9.0,12.0,0.75,12.0,25.0,37.0,24.0,4.0,5.0,14.0,13.0,97.0,,0.509,0.489,0.311,0.133,27.3,65.8,45.1,58.5,4.3,10.0,12.8,100.0,105.5,131.5,,,7.0,20.0,1.0,2.0,9.0,0.5,4.0,5.0,1.0,3.0,6.0,7.0,5.0,2.0,2.0,3.0,3.0,16.0,6.0,1.0,1.0,0.667,0.455,18.9,53.8,24.9,49.8,3.4,8.3,33.3,56.1,215.0,141.0,MIA,97,0,1,240.0,240.0,45.0,88.0,0.511,20.0,38.0,0.526,11.0,18.0,0.611,13.0,32.0,45.0,34.0,9.0,4.0,10.0,14.0,121.0,,0.631,0.625,0.432,0.205,34.2,72.7,54.9,75.6,9.8,6.5,9.4,100.0,131.5,105.5,,,10.0,16.0,1.0,8.0,9.0,1.0,7.0,13.0,1.0,3.0,7.0,8.0,9.0,2.0,2.0,5.0,3.0,28.0,31.0,1.5,1.5,1.0,0.929,53.8,46.4,24.9,45.3,29.0,8.5,50.0,57.9,199.0,115.0,TOR,121,1,2024,2024-01-17,False
1115,240.0,240.0,45.0,88.0,0.511,20.0,38.0,0.526,11.0,18.0,0.611,13.0,32.0,45.0,34.0,9.0,4.0,10.0,14.0,121.0,,0.631,0.625,0.432,0.205,34.2,72.7,54.9,75.6,9.8,6.5,9.4,100.0,131.5,105.5,,,10.0,16.0,1.0,8.0,9.0,1.0,7.0,13.0,1.0,3.0,7.0,8.0,9.0,2.0,2.0,5.0,3.0,28.0,31.0,1.5,1.5,1.0,0.929,53.8,46.4,24.9,45.3,29.0,8.5,50.0,57.9,199.0,115.0,TOR,121,1,0,240.0,240.0,41.0,90.0,0.456,6.0,28.0,0.214,9.0,12.0,0.75,12.0,25.0,37.0,24.0,4.0,5.0,14.0,13.0,97.0,,0.509,0.489,0.311,0.133,27.3,65.8,45.1,58.5,4.3,10.0,12.8,100.0,105.5,131.5,,,7.0,20.0,1.0,2.0,9.0,0.5,4.0,5.0,1.0,3.0,6.0,7.0,5.0,2.0,2.0,3.0,3.0,16.0,6.0,1.0,1.0,0.667,0.455,18.9,53.8,24.9,49.8,3.4,8.3,33.3,56.1,215.0,141.0,MIA,97,0,2024,2024-01-17,True
1116,240.0,240.0,42.0,84.0,0.5,13.0,36.0,0.361,21.0,27.0,0.778,8.0,31.0,39.0,22.0,8.0,1.0,15.0,16.0,118.0,,0.615,0.577,0.429,0.321,21.1,86.1,52.7,52.4,8.0,2.2,13.5,100.0,117.3,138.2,,,9.0,22.0,0.875,4.0,7.0,1.0,8.0,12.0,1.0,3.0,8.0,9.0,7.0,2.0,1.0,3.0,3.0,27.0,-2.0,0.901,0.938,1.0,1.0,11.9,45.9,25.1,36.9,3.8,3.3,24.4,37.1,158.0,144.0,MIL,118,0,1,240.0,240.0,50.0,85.0,0.588,19.0,39.0,0.487,20.0,25.0,0.8,5.0,30.0,35.0,29.0,9.0,1.0,11.0,18.0,139.0,,0.724,0.7,0.459,0.294,13.9,78.9,47.3,58.0,8.9,2.1,10.3,100.0,138.2,117.3,,,14.0,22.0,1.0,5.0,9.0,0.667,10.0,10.0,1.0,2.0,7.0,7.0,8.0,3.0,1.0,4.0,4.0,41.0,20.0,1.0,1.0,1.0,0.5,19.5,35.2,18.1,67.9,7.7,7.3,33.3,40.4,200.0,125.0,BOS,139,1,2023,2022-12-25,False
1117,240.0,240.0,50.0,85.0,0.588,19.0,39.0,0.487,20.0,25.0,0.8,5.0,30.0,35.0,29.0,9.0,1.0,11.0,18.0,139.0,,0.724,0.7,0.459,0.294,13.9,78.9,47.3,58.0,8.9,2.1,10.3,100.0,138.2,117.3,,,14.0,22.0,1.0,5.0,9.0,0.667,10.0,10.0,1.0,2.0,7.0,7.0,8.0,3.0,1.0,4.0,4.0,41.0,20.0,1.0,1.0,1.0,0.5,19.5,35.2,18.1,67.9,7.7,7.3,33.3,40.4,200.0,125.0,BOS,139,1,0,240.0,240.0,42.0,84.0,0.5,13.0,36.0,0.361,21.0,27.0,0.778,8.0,31.0,39.0,22.0,8.0,1.0,15.0,16.0,118.0,,0.615,0.577,0.429,0.321,21.1,86.1,52.7,52.4,8.0,2.2,13.5,100.0,117.3,138.2,,,9.0,22.0,0.875,4.0,7.0,1.0,8.0,12.0,1.0,3.0,8.0,9.0,7.0,2.0,1.0,3.0,3.0,27.0,-2.0,0.901,0.938,1.0,1.0,11.9,45.9,25.1,36.9,3.8,3.3,24.4,37.1,158.0,144.0,MIL,118,0,2023,2022-12-25,True
1118,240.0,240.0,36.0,89.0,0.404,15.0,37.0,0.405,28.0,31.0,0.903,9.0,24.0,33.0,23.0,9.0,3.0,9.0,23.0,115.0,,0.56,0.489,0.416,0.348,20.0,64.9,40.2,63.9,9.2,6.3,8.1,100.0,117.5,128.7,,,8.0,19.0,0.75,3.0,7.0,1.0,17.0,18.0,1.0,5.0,4.0,9.0,4.0,5.0,1.0,3.0,5.0,33.0,10.0,1.127,1.125,1.0,0.947,26.2,25.5,25.9,28.3,8.8,8.0,15.0,36.5,213.0,138.0,OKC,115,0,1,240.0,240.0,42.0,81.0,0.519,13.0,33.0,0.394,29.0,36.0,0.806,13.0,36.0,49.0,26.0,6.0,5.0,16.0,22.0,126.0,,0.651,0.599,0.407,0.444,35.1,80.0,59.8,61.9,6.1,9.6,14.2,100.0,128.7,117.5,,,8.0,17.0,0.667,3.0,7.0,1.0,7.0,9.0,1.0,3.0,11.0,13.0,7.0,1.0,2.0,4.0,3.0,25.0,14.0,0.872,0.833,0.778,0.667,15.4,39.0,25.3,30.0,2.7,6.1,29.1,28.5,169.0,124.0,ORL,126,1,2023,2023-01-04,False
1119,240.0,240.0,42.0,81.0,0.519,13.0,33.0,0.394,29.0,36.0,0.806,13.0,36.0,49.0,26.0,6.0,5.0,16.0,22.0,126.0,,0.651,0.599,0.407,0.444,35.1,80.0,59.8,61.9,6.1,9.6,14.2,100.0,128.7,117.5,,,8.0,17.0,0.667,3.0,7.0,1.0,7.0,9.0,1.0,3.0,11.0,13.0,7.0,1.0,2.0,4.0,3.0,25.0,14.0,0.872,0.833,0.778,0.667,15.4,39.0,25.3,30.0,2.7,6.1,29.1,28.5,169.0,124.0,ORL,126,1,0,240.0,240.0,36.0,89.0,0.404,15.0,37.0,0.405,28.0,31.0,0.903,9.0,24.0,33.0,23.0,9.0,3.0,9.0,23.0,115.0,,0.56,0.489,0.416,0.348,20.0,64.9,40.2,63.9,9.2,6.3,8.1,100.0,117.5,128.7,,,8.0,19.0,0.75,3.0,7.0,1.0,17.0,18.0,1.0,5.0,4.0,9.0,4.0,5.0,1.0,3.0,5.0,33.0,10.0,1.127,1.125,1.0,0.947,26.2,25.5,25.9,28.3,8.8,8.0,15.0,36.5,213.0,138.0,OKC,115,0,2023,2023-01-04,True
1120,240.0,240.0,48.0,86.0,0.558,14.0,32.0,0.438,24.0,28.0,0.857,7.0,31.0,38.0,36.0,8.0,10.0,15.0,29.0,134.0,,0.681,0.64,0.372,0.326,20.6,73.8,50.0,75.0,7.7,17.5,13.2,100.0,128.6,123.8,,,11.0,16.0,1.0,4.0,6.0,0.8,15.0,17.0,1.0,2.0,9.0,10.0,8.0,2.0,4.0,4.0,6.0,31.0,16.0,1.143,1.143,1.0,1.133,13.2,34.0,20.9,31.4,8.6,10.6,50.0,32.3,178.0,133.0,OKC,134,0,1,240.0,240.0,43.0,89.0,0.483,13.0,32.0,0.406,30.0,36.0,0.833,11.0,27.0,38.0,33.0,7.0,4.0,14.0,21.0,129.0,,0.615,0.556,0.36,0.404,26.2,79.4,50.0,76.7,6.7,7.4,11.8,100.0,123.8,128.6,,,10.0,19.0,1.0,4.0,7.0,0.6,10.0,11.0,1.0,5.0,9.0,11.0,7.0,2.0,3.0,2.0,5.0,31.0,15.0,0.862,1.0,0.778,3.0,23.6,35.5,28.7,51.3,6.4,11.0,46.3,30.1,151.0,135.0,UTA,129,1,2024,2024-01-18,True
1121,240.0,240.0,43.0,89.0,0.483,13.0,32.0,0.406,30.0,36.0,0.833,11.0,27.0,38.0,33.0,7.0,4.0,14.0,21.0,129.0,,0.615,0.556,0.36,0.404,26.2,79.4,50.0,76.7,6.7,7.4,11.8,100.0,123.8,128.6,,,10.0,19.0,1.0,4.0,7.0,0.6,10.0,11.0,1.0,5.0,9.0,11.0,7.0,2.0,3.0,2.0,5.0,31.0,15.0,0.862,1.0,0.778,3.0,23.6,35.5,28.7,51.3,6.4,11.0,46.3,30.1,151.0,135.0,UTA,129,1,0,240.0,240.0,48.0,86.0,0.558,14.0,32.0,0.438,24.0,28.0,0.857,7.0,31.0,38.0,36.0,8.0,10.0,15.0,29.0,134.0,,0.681,0.64,0.372,0.326,20.6,73.8,50.0,75.0,7.7,17.5,13.2,100.0,128.6,123.8,,,11.0,16.0,1.0,4.0,6.0,0.8,15.0,17.0,1.0,2.0,9.0,10.0,8.0,2.0,4.0,4.0,6.0,31.0,16.0,1.143,1.143,1.0,1.133,13.2,34.0,20.9,31.4,8.6,10.6,50.0,32.3,178.0,133.0,OKC,134,0,2024,2024-01-18,False
1122,240.0,240.0,39.0,95.0,0.411,13.0,40.0,0.325,12.0,17.0,0.706,10.0,32.0,42.0,27.0,9.0,3.0,18.0,15.0,103.0,,0.503,0.479,0.421,0.179,19.2,76.2,44.7,69.2,8.3,5.2,14.9,100.0,94.9,128.1,,,7.0,15.0,0.6,3.0,7.0,0.667,4.0,5.0,1.0,4.0,6.0,7.0,10.0,3.0,1.0,3.0,3.0,18.0,-11.0,0.7,0.7,0.7,0.455,13.7,28.3,14.8,50.0,5.9,6.0,50.0,31.6,130.0,133.0,POR,103,0,1,240.0,240.0,56.0,96.0,0.583,17.0,38.0,0.447,10.0,15.0,0.667,10.0,42.0,52.0,35.0,11.0,8.0,17.0,21.0,139.0,,0.677,0.672,0.396,0.156,23.8,80.8,55.3,62.5,10.1,14.5,14.2,100.0,128.1,94.9,,,10.0,18.0,0.875,3.0,7.0,1.0,5.0,6.0,1.0,2.0,9.0,9.0,9.0,3.0,3.0,4.0,5.0,24.0,32.0,1.0,1.0,0.5,1.0,9.6,33.5,22.2,30.1,6.5,22.1,33.3,27.0,169.0,105.0,DAL,139,1,2024,2024-01-05,False
1123,240.0,240.0,56.0,96.0,0.583,17.0,38.0,0.447,10.0,15.0,0.667,10.0,42.0,52.0,35.0,11.0,8.0,17.0,21.0,139.0,,0.677,0.672,0.396,0.156,23.8,80.8,55.3,62.5,10.1,14.5,14.2,100.0,128.1,94.9,,,10.0,18.0,0.875,3.0,7.0,1.0,5.0,6.0,1.0,2.0,9.0,9.0,9.0,3.0,3.0,4.0,5.0,24.0,32.0,1.0,1.0,0.5,1.0,9.6,33.5,22.2,30.1,6.5,22.1,33.3,27.0,169.0,105.0,DAL,139,1,0,240.0,240.0,39.0,95.0,0.411,13.0,40.0,0.325,12.0,17.0,0.706,10.0,32.0,42.0,27.0,9.0,3.0,18.0,15.0,103.0,,0.503,0.479,0.421,0.179,19.2,76.2,44.7,69.2,8.3,5.2,14.9,100.0,94.9,128.1,,,7.0,15.0,0.6,3.0,7.0,0.667,4.0,5.0,1.0,4.0,6.0,7.0,10.0,3.0,1.0,3.0,3.0,18.0,-11.0,0.7,0.7,0.7,0.455,13.7,28.3,14.8,50.0,5.9,6.0,50.0,31.6,130.0,133.0,POR,103,0,2024,2024-01-05,True
